J-Ks,J-Ks_err,M_calibrated_K=MAG_APER_K+26.445934±0.0033441332,M_calibrated_err_K,M_calibrated_J=MAG_APER_J+28.064628±0.0038446683,M_calibrated_err_J,M_calibrated_H=MAG_APER_H+27.527569±0.0059013404,M_calibrated_err_H,NUMBER_K,X_WORLD_K,Y_WORLD_K,X_IMAGE_K,Y_IMAGE_K,MAG_ISO_K,MAGERR_ISO_K,MAG_ISOCOR_K,MAGERR_ISOCOR_K,MAG_APER_K,MAGERR_APER_K,MAG_AUTO_K,MAGERR_AUTO_K,MAG_BEST_K,MAGERR_BEST_K,ISOAREA_IMAGE_K,THETA_IMAGE_K,ELONGATION_K,CLASS_STAR_K,NUMBER_J,X_WORLD_J,Y_WORLD_J,X_IMAGE_J,Y_IMAGE_J,MAG_ISO_J,MAGERR_ISO_J,MAG_ISOCOR_J,MAGERR_ISOCOR_J,MAG_APER_J,MAGERR_APER_J,MAG_AUTO_J,MAGERR_AUTO_J,MAG_BEST_J,MAGERR_BEST_J,ISOAREA_IMAGE_J,THETA_IMAGE_J,ELONGATION_J,CLASS_STAR_J,NUMBER_H,X_WORLD_H,Y_WORLD_H,X_IMAGE_H,Y_IMAGE_H,MAG_ISO_H,MAGERR_ISO_H,MAG_ISOCOR_H,MAGERR_ISOCOR_H,MAG_APER_H,MAGERR_APER_H,MAG_AUTO_H,MAGERR_AUTO_H,MAG_BEST_H,MAGERR_BEST_H,ISOAREA_IMAGE_H,THETA_IMAGE_H,ELONGATION_H,CLASS_STAR_H
107.2362555,99.0001009342,19.8283445,0.1413159637,127.0646,99.0000000747,126.527569,99.0000001759,171,176.6922261413,-0.1680499542,38.136604,941.99536,-4.519713,0.16554771,-5.0340476,0.15916859,-6.6175895,0.14127639,-5.4475303,0.19605835,-5.4475303,0.19605835,13,-0.0022397172,1.4807553,0.49396244,171,176.6921822152,-0.1680944172,38.136604,941.99536,-2.030153,3.2614589,-5.225771,0.339507,99,99,99,99,99,99,5,-0.0022397172,1.4807553,0.3764622,171,176.6922011157,-0.1680890966,38.136604,941.99536,99,99,99,99,99,99,99,99,99,99,5,-0.0022397172,1.4807553,0.34964347
3.2869115,0.7436807504,19.1306455,0.0754850721,22.417557,0.7398398897,24.7706396,9.5147418301,172,176.62407199,-0.1728899746,1011.5508,873.43567,-9.010806,0.018545192,-9.2945385,0.01869505,-7.3152885,0.07541096,99,99,-9.2945385,0.01869505,564,87.76932,2.9185956,0.012696363,172,176.6240946817,-0.172913692,1011.5508,873.43567,-6.098677,0.5241109,-9.294294,0.05453755,-5.647043,0.7398299,-6.115039,0.98124945,-9.294294,0.05453755,199,87.76932,2.9185956,0.0002679431,172,176.6240881099,-0.1729175038,1011.5508,873.43567,-5.5917645,0.75137204,-8.787382,0.07810943,-2.7569294,9.51474,99,99,-8.787382,0.07810943,195,87.76932,2.9185956,0.0002653126
-0.167043,0.8189410595,21.662597,0.7550093061,21.495554,0.3172150797,20.6459443,0.2144059401,173,176.6406934894,-0.1685640096,774.12756,935.08154,-4.729424,0.141951,-5.114771,0.14102799,-4.783337,0.7550019,-5.4542055,0.16462344,-5.4542055,0.16462344,16,37.202507,1.5828842,0.55245036,173,176.6407006704,-0.1685959132,774.12756,935.08154,-4.5612483,0.331653,-5.0936027,0.26298624,-6.569046,0.31719178,-5.500539,0.33343825,-5.500539,0.33343825,10,37.202507,1.5828842,0.36718592,173,176.6406999745,-0.1685962982,774.12756,935.08154,-4.749113,0.25317052,-5.1208205,0.21687178,-6.8816247,0.21432471,-6.118894,0.17129666,-6.118894,0.17129666,10,37.202507,1.5828842,0.35552594
1.552319,0.0859544172,18.385626,0.0392490484,19.937945,0.0764700859,19.191367,0.0573203158,174,176.6422045153,-0.168903213,752.55,930.22455,-7.9066286,0.023114983,-7.9811797,0.02320904,-8.060308,0.039106324,-7.9616194,0.026673436,-7.9616194,0.026673436,101,-85.046364,1.12965,0.97689843,174,176.6422101151,-0.1689351327,752.55,930.22455,-7.799901,0.04619016,-7.886237,0.043983072,-8.126655,0.076373376,-7.9095306,0.05389021,-7.9095306,0.05389021,89,-85.046364,1.12965,0.4706373,174,176.6422100316,-0.1689354855,752.55,930.22455,-8.095054,0.032662325,-8.153029,0.03169763,-8.336202,0.057015724,-8.190052,0.03819643,-8.190052,0.03819643,101,-85.046364,1.12965,0.64483863
1.468852,0.0470015663,17.769229,0.0233628564,19.238081,0.0407838716,18.367233,0.0279516291,175,176.6482553243,-0.169188709,666.135,926.0969,-8.60864,0.016405972,-8.676536,0.01646123,-8.676705,0.02312228,-8.622292,0.019159077,-8.622292,0.019159077,197,45.88697,1.2359252,0.922864,175,176.6482548426,-0.1692217596,666.135,926.0969,-8.615928,0.029433256,-8.683164,0.02831914,-8.826519,0.04060225,-8.7399645,0.03306118,-8.7399645,0.03306118,150,45.88697,1.2359252,0.49919033,175,176.6482570971,-0.1692215744,666.135,926.0969,-8.987836,0.019619036,-9.029414,0.019203601,-9.160336,0.027321562,-9.105233,0.02189208,-9.105233,0.02189208,193,45.88697,1.2359252,0.11885236
-1.307221,1.9126239665,22.662413,1.8921900551,21.355192,0.2788319073,20.762588,0.2385222045,176,176.6342387015,-0.1686954216,866.3156,933.2582,-5.4289303,0.09164055,-5.6515646,0.09270237,-3.783521,1.8921871,-5.4926744,0.13148344,-5.4926744,0.13148344,24,14.840922,1.5513154,0.6788469,176,176.6342522679,-0.1687256854,866.3156,933.2582,-5.1290903,0.23522224,-5.501848,0.19856729,-6.709408,0.2788054,-5.736982,0.21910295,-5.736982,0.21910295,11,14.840922,1.5513154,0.38397032,176,176.6342491246,-0.1687268107,866.3156,933.2582,-5.6579785,0.13301569,-5.813121,0.12345846,-6.764981,0.23844919,-6.1773143,0.133057,-6.1773143,0.133057,16,14.840922,1.5513154,0.5108638
0.8555349,0.3160122618,20.2939145,0.2157341606,21.1494494,0.2309166983,21.125125,0.3325712126,177,176.6254309613,-0.1688636615,992.1087,930.9283,-6.4491987,0.053993545,-6.6187,0.054603238,-6.1520195,0.21570824,-6.1401834,0.104390785,-6.6187,0.054603238,47,-3.2352223,2.4406078,0.9551847,177,176.6254532433,-0.1688916988,992.1087,930.9283,-6.184995,0.1321326,-6.4445224,0.11645662,-6.9151506,0.23088469,-6.403006,0.17198603,-6.4445224,0.11645662,33,-3.2352223,2.4406078,0.8135449,177,176.6254467592,-0.1688938299,992.1087,930.9283,-5.9461,0.14800881,-6.3412147,0.12571576,-6.402444,0.33251885,-6.004344,0.22279972,-6.3412147,0.12571576,31,-3.2352223,2.4406078,0.713356
0.7300764,0.814010706,21.390397,0.5879263108,22.1204734,0.5629885278,126.527569,99.0000001759,178,176.6374455655,-0.1687705885,820.5159,932.1581,-4.4808946,0.14047548,-4.694018,0.14212762,-5.055537,0.5879168,-4.8119917,0.15799561,-4.8119917,0.15799561,11,39.655846,1.5147994,0.501068,178,176.6374559267,-0.1688015273,820.5159,932.1581,-4.1290507,0.37694123,-4.5193768,0.31609172,-5.9441266,0.5629754,-4.8450255,0.31455097,-4.8450255,0.31455097,4,39.655846,1.5147994,0.4236589,178,176.6374540143,-0.1688023384,820.5159,932.1581,-4.5460925,0.23513623,-4.738089,0.21504954,99,99,-5.312064,0.1867732,-5.312064,0.1867732,7,39.655846,1.5147994,0.43840134
0.8445073,0.1681080771,19.6071827,0.1157061461,20.45169,0.1219525045,20.184074,0.1405393453,179,176.6549740932,-0.1690386584,570.17664,928.1842,-6.3863587,0.066672996,-6.785955,0.06604935,-6.8387513,0.11565781,-6.7523685,0.096860126,-6.7523685,0.096860126,69,-87.86447,1.758236,0.6000748,179,176.6549669678,-0.1690734289,570.17664,928.1842,-6.791658,0.09323186,-6.9912663,0.084184356,-7.61291,0.121891886,-7.3402734,0.120138325,-7.3402734,0.120138325,54,-87.86447,1.758236,0.3559137,179,176.6549717683,-0.1690724682,570.17664,928.1842,-6.6946425,0.092051044,-6.9282417,0.082872264,-7.343495,0.14041539,-7.152859,0.12843001,-7.152859,0.12843001,47,-87.86447,1.758236,0.5935021
0.704771,0.3309503003,20.420259,0.2420007369,21.12503,0.2257515107,20.314157,0.158265102,180,176.6399630706,-0.1689540248,784.56256,929.5174,-5.014406,0.118831515,-5.3220997,0.11949647,-6.025675,0.24197763,-5.5990434,0.17909868,-5.5990434,0.17909868,17,87.488335,1.5688775,0.5711854,180,176.6399708865,-0.1689853699,784.56256,929.5174,-4.9585166,0.24873592,-5.298058,0.21262413,-6.93957,0.22571877,-5.934819,0.28052106,-5.934819,0.28052106,9,87.488335,1.5688775,0.44163278,180,176.6399699537,-0.1689859817,784.56256,929.5174,-4.9001718,0.23699033,-5.277426,0.20260502,-7.213412,0.15815504,-6.4310026,0.16090032,-6.4310026,0.16090032,10,87.488335,1.5688775,0.48002988
2.3568566,0.3247007059,19.134043,0.0757100217,21.4908996,0.3157507577,19.7279508,0.0928649925,181,176.6693042199,-0.1691986053,365.51587,925.7809,-7.248241,0.03421392,-7.3612447,0.03448134,-7.311891,0.07563613,-7.265932,0.043172132,-7.265932,0.043172132,78,6.061622,1.1888083,0.96560043,181,176.669282812,-0.1692365672,365.51587,925.7809,-6.8626413,0.09067051,-7.065865,0.08174769,-6.5737004,0.31572735,-6.792749,0.1323403,-6.792749,0.1323403,48,6.061622,1.1888083,0.41524008,181,176.6692930943,-0.1692341354,365.51587,925.7809,-7.4889364,0.04753123,-7.5693784,0.0456126,-7.7996182,0.092677295,-7.5630445,0.059945125,-7.5630445,0.059945125,75,6.061622,1.1888083,0.31589043
1.76805,0.6191330345,20.373803,0.2319281205,22.141853,0.5740514448,126.527569,99.0000001759,182,176.6791015632,-0.1690800013,225.58974,927.3934,-4.3541217,0.16643785,-4.7145123,0.16611072,-6.072131,0.23190401,-5.455112,0.18087168,-5.455112,0.18087168,12,-40.906666,1.1590427,0.44121078,182,176.6790704436,-0.1691203718,225.58974,927.3934,-4.094201,0.42137265,-4.6902823,0.32522455,-5.922747,0.57403857,-4.7377567,0.741416,-4.7377567,0.741416,3,-40.906666,1.1590427,0.4160347,182,176.6790844494,-0.1691168472,225.58974,927.3934,-3.5398934,0.62812924,-6.735511,0.07058748,99,99,-4.358319,0.9450541,-4.358319,0.9450541,5,-40.906666,1.1590427,0.45956323
1.466801,0.0520619552,17.88778,0.0257579278,19.354581,0.0452435226,18.633207,0.0350794081,183,176.6406427576,-0.1696521728,774.8611,919.54083,-8.41507,0.017695831,-8.478693,0.017747477,-8.558154,0.025539922,-8.456223,0.02040093,-8.456223,0.02040093,156,-37.072975,1.1430721,0.98070353,183,176.6406497346,-0.1696829828,774.8611,919.54083,-8.423116,0.03153095,-8.486063,0.030410228,-8.710019,0.045079872,-8.554793,0.035662156,-8.554793,0.035662156,147,-37.072975,1.1430721,0.30725423,183,176.6406491357,-0.1696837882,774.8611,919.54083,-8.666647,0.023426952,-8.712563,0.022878207,-8.894362,0.03457946,-8.7950945,0.026303502,-8.7950945,0.026303502,163,-37.072975,1.1430721,0.33734226
1.399636,0.1631556611,19.214189,0.0813322244,20.613825,0.1414384637,21.6922695,0.5597602687,184,176.6909479628,-0.1671632167,56.3841,954.67035,-5.4200253,0.11553526,-6.112437,0.10388884,-7.231745,0.081263445,-7.0259433,0.09933497,-7.0259433,0.09933497,25,-28.650673,2.2724059,0.56868166,184,176.6909055147,-0.1672082624,56.3841,954.67035,-4.8577595,0.39321035,-8.053377,0.04322957,-7.450775,0.1413862,-6.367181,0.38820764,-6.367181,0.38820764,15,-28.650673,2.2724059,0.38366342,184,176.690923833,-0.1672027403,56.3841,954.67035,99,99,99,99,-5.8352995,0.55972916,99,99,99,99,7,-28.650673,2.2724059,0.3719601
2.0017444,0.465232795,19.8555476,0.1448628845,21.857292,0.4421043975,20.661977,0.2175335417,185,176.6307919451,-0.1694163108,915.548,922.99097,-5.8825126,0.088292874,-6.3941584,0.08496113,-6.5903864,0.14482428,-6.400286,0.1356038,-6.3941584,0.08496113,44,-12.633688,1.7300049,0.57260525,185,176.6308087692,-0.1694450522,915.548,922.99097,-5.84485,0.18509485,-6.396854,0.14557642,-6.207308,0.44208768,-6.697728,0.22069247,-6.396854,0.14557642,25,-12.633688,1.7300049,0.5546755,185,176.6308043885,-0.1694468208,915.548,922.99097,-5.5704455,0.21410576,-6.610913,0.13342172,-6.865592,0.21745348,-6.8875194,0.16710101,-6.610913,0.13342172,22,-12.633688,1.7300049,0.62275136
3.0934978,1.5583172752,20.126081,0.1851323858,23.2195788,1.5472810766,20.86218,0.2612557893,186,176.6300037224,-0.169432173,926.8054,922.771,-5.026973,0.1389542,-5.7335405,0.12416979,-6.319853,0.18510218,-6.0948443,0.12558056,-5.7335405,0.12416979,24,11.859997,2.2351098,0.5408007,186,176.6300213262,-0.1694607143,926.8054,922.771,-3.8925233,0.79792416,-7.088141,0.08458153,-4.8450212,1.5472763,-6.361702,0.2082669,-7.088141,0.08458153,7,11.859997,2.2351098,0.38255575,186,176.6300166466,-0.1694625733,926.8054,922.771,-4.5925417,0.3797657,-7.7881594,0.042918175,-6.665389,0.26118913,-6.3920293,0.1825751,-7.7881594,0.042918175,8,11.859997,2.2351098,0.3844633
1.833998,0.2579179753,19.360658,0.0927290402,21.194656,0.2406719907,20.782685,0.2429594306,187,176.631794144,-0.1695155224,901.2354,921.56573,-6.561395,0.06349825,-7.0301633,0.061866153,-7.085276,0.09266872,-7.0360928,0.09183863,-7.0301633,0.061866153,49,-3.6122758,2.3649755,0.33455414,187,176.6318099487,-0.1695443994,901.2354,921.56573,-6.6065865,0.12320674,-7.0364776,0.101766296,-6.869944,0.24064128,-7.585995,0.11827725,-7.0364776,0.101766296,29,-3.6122758,2.3649755,0.6194827,187,176.6318059608,-0.1695460988,901.2354,921.56573,-6.466877,0.12623498,-7.032994,0.10032199,-6.744884,0.24288775,-6.9990687,0.18209407,-7.032994,0.10032199,36,-3.6122758,2.3649755,0.20401543
103.4658576,99.101239822,23.5987424,4.4783612486,127.0646,99.0000000747,20.9243733,0.276593792,188,176.6818294959,-0.1695447464,186.6334,920.7332,-5.1693406,0.1277241,-5.8055835,0.11758123,-2.8471916,4.47836,-5.265614,0.23504166,-5.265614,0.23504166,15,-23.292402,1.4892756,0.5112001,188,176.6817955558,-0.1695852927,186.6334,920.7332,-4.8649316,0.34303364,-6.256446,0.16718933,99,99,-3.7152247,2.0894816,-3.7152247,2.0894816,8,-23.292402,1.4892756,0.41248322,188,176.6818106514,-0.1695816537,186.6334,920.7332,-4.194816,0.5710685,-7.3904343,0.061483312,-6.6031957,0.27653083,-6.1020327,0.21082844,-6.1020327,0.21082844,9,-23.292402,1.4892756,0.38108099
0.989581,0.8427736677,21.2882897,0.5354882422,22.2778707,0.6507839868,20.800665,0.2470072756,189,176.6443499362,-0.1694268375,721.9135,922.72833,-4.8318768,0.14585666,-5.3946905,0.1380171,-5.1576443,0.5354778,-5.364377,0.14432602,-5.364377,0.14432602,16,-50.65928,1.450073,0.5156783,189,176.6443532809,-0.1694587383,721.9135,922.72833,-3.6409645,0.87584907,-6.836582,0.09301908,-5.7867293,0.65077263,-4.931853,0.44684446,-4.931853,0.44684446,7,-50.65928,1.450073,0.37931088,189,176.6443540715,-0.1694590614,721.9135,922.72833,-5.174403,0.19699295,-5.4709797,0.17334744,-6.726904,0.24693677,-5.6815424,0.20372455,-5.6815424,0.20372455,12,-50.65928,1.450073,0.39669564
107.8833054,99.000031576,19.1812946,0.0789763928,127.0646,99.0000000747,21.2889425,0.3864660294,190,176.6888393502,-0.1695819179,86.51934,920.144,-4.7493954,0.16671255,-5.73254,0.1290735,-7.2646394,0.07890556,-7.0727496,0.08677697,-7.0727496,0.08677697,22,68.23635,1.2646054,0.6440182,190,176.6887984328,-0.1696240661,86.51934,920.144,-3.4979556,1.0743548,-6.693573,0.113032185,99,99,99,99,99,99,4,68.23635,1.2646054,0.35242674,190,176.6888162056,-0.1696196918,86.51934,920.144,99,99,99,99,-6.2386265,0.38642097,-6.4021597,0.30681232,-6.4021597,0.30681232,4,68.23635,1.2646054,0.35034835
1.7790459,0.4764957086,20.0788385,0.177352741,21.8578844,0.4422602916,20.6320316,0.2116129126,191,176.6732251306,-0.1694618417,309.5198,921.9888,-4.14825,0.17773294,-4.461418,0.17861144,-6.3670955,0.17732121,-5.2662477,0.2230109,-5.2662477,0.2230109,9,-27.262548,1.5844737,0.5324959,191,176.6731997635,-0.1695004587,309.5198,921.9888,-3.6596804,0.55008644,-4.4924717,0.37890953,-6.2067156,0.44224358,-5.841076,0.2814268,-5.841076,0.2814268,2,-27.262548,1.5844737,0.36433482,191,176.6732115691,-0.169497708,309.5198,921.9888,-4.547407,0.22483946,-4.7103972,0.20801497,-6.8955374,0.21153061,-6.0679502,0.20623875,-6.0679502,0.20623875,9,-27.262548,1.5844737,0.36993706
-102.3790304,99.0054177453,125.445934,99.0000000565,23.0669036,1.0357276358,21.020013,0.233135572,192,176.6224088675,-0.1696696132,1035.2767,919.4427,-6.01179,0.04876981,-6.0516324,0.048797306,99,99,-6.139541,0.054959703,-6.139541,0.054959703,11,32.84807,1.3525305,0.7361858,192,176.6224339651,-0.1696961428,1035.2767,919.4427,0.6047608,33.647728,-2.590857,3.4947228,-4.9976964,1.0357205,-4.6704774,0.38059953,-4.6704774,0.38059953,2,32.84807,1.3525305,0.40425733,192,176.6224264147,-0.1696989044,1035.2767,919.4427,-3.980026,0.45178252,-5.1181784,0.26507023,-6.507556,0.23306087,-3.0228841,1.5449238,-3.0228841,1.5449238,8,32.84807,1.3525305,0.48991537
1.759825,0.3053858945,19.609733,0.1159939561,21.369558,0.2824994632,20.260107,0.150657194,193,176.6475226886,-0.170060082,676.60565,913.658,-6.574423,0.049763955,-6.7263174,0.0502881,-6.836201,0.11594574,-6.608315,0.07031077,-6.608315,0.07031077,43,71.02974,1.1191639,0.9465092,193,176.6475227315,-0.1700920951,676.60565,913.658,-6.224033,0.1306165,-6.4901175,0.114826314,-6.695042,0.2824733,-6.3920565,0.17588644,-6.3920565,0.17588644,28,71.02974,1.1191639,0.6274459,193,176.6475247997,-0.1700923205,676.60565,913.658,-6.5512915,0.08849608,-6.7086463,0.08206282,-7.267462,0.15054157,-6.841526,0.105730586,-6.841526,0.105730586,43,71.02974,1.1191639,0.33717337
2.133338,0.3281058448,19.354563,0.092206812,21.487901,0.3148830722,25.8230217,25.0779006944,194,176.6910813854,-0.1700820383,54.502872,912.9826,-4.492524,0.16939385,-5.0357842,0.16135943,-7.091371,0.09214615,-6.2751765,0.12766562,-6.2751765,0.12766562,15,-67.03533,1.3667182,0.4652453,194,176.6910381223,-0.1701242136,54.502872,912.9826,-4.8991055,0.23856728,-5.1573024,0.21037349,-6.576699,0.3148596,-6.938906,0.14810504,-6.938906,0.14810504,9,-67.03533,1.3667182,0.46566832,194,176.6910568035,-0.1701197903,54.502872,912.9826,-4.0193586,0.47609457,-6.015845,0.14939526,-1.7045473,25.0779,-0.8623389,35.4878,-0.8623389,35.4878,5,-67.03533,1.3667182,0.4359966
1.47716,0.1683626955,19.189521,0.0795377425,20.666681,0.1483905144,126.527569,99.0000001759,195,176.6904172804,-0.1701374208,63.98805,912.19714,-4.6893377,0.15297571,-5.2013626,0.14718598,-7.256413,0.07946741,-6.761669,0.09104685,-6.761669,0.09104685,18,53.530113,1.174402,0.51366884,195,176.6903746646,-0.1701793858,63.98805,912.19714,-4.1640716,0.49890238,-6.4035788,0.1264666,-7.397919,0.1483407,-6.9557657,0.1612319,-6.9557657,0.1612319,7,53.530113,1.174402,0.36465392,195,176.6903930984,-0.1701750546,63.98805,912.19714,-3.511938,0.8144878,-6.707556,0.08721073,99,99,-2.7190142,7.1114807,-2.7190142,7.1114807,7,53.530113,1.174402,0.3904539
1.7582553,0.1798379406,19.0314414,0.0690895803,20.7896967,0.1660370885,19.65233,0.0867034062,196,176.6843951962,-0.1703285599,149.99673,909.5174,-6.927407,0.04014366,-7.0468836,0.040479172,-7.4144926,0.0690086,-7.041819,0.05313063,-7.041819,0.05313063,55,9.201831,1.1871828,0.9551685,196,176.6843585223,-0.1703689269,149.99673,909.5174,-7.4478073,0.048236974,-7.505978,0.046648197,-7.2749033,0.16599257,-7.426648,0.076439366,-7.426648,0.076439366,57,9.201831,1.1871828,0.9575522,196,176.6843746802,-0.1703653125,149.99673,909.5174,-7.500797,0.04211689,-7.5550838,0.04095074,-7.875239,0.08650234,-7.6556177,0.05644633,-7.6556177,0.05644633,65,9.201831,1.1871828,0.9766988
2.3792023,0.2796813268,18.9497477,0.0642840918,21.32895,0.2721933139,20.2530353,0.1497006234,197,176.6242468739,-0.1772790415,1009.08936,810.7495,-7.9389396,0.030629518,-8.233821,0.030843947,-7.4961863,0.06419705,-7.702562,0.058781534,-8.233821,0.030843947,223,-74.12751,2.060724,0.01204376,197,176.6242683658,-0.1772984369,1009.08936,810.7495,-5.149015,0.77525645,-8.344632,0.08070193,-6.73565,0.27216616,-6.9571,0.2459002,-8.344632,0.08070193,82,-74.12751,2.060724,0.0047158482,197,176.6242623299,-0.1773039038,1009.08936,810.7495,-6.7540164,0.16044447,-9.949634,0.017532427,-7.2745337,0.14958426,-6.857006,0.24256557,-9.949634,0.017532427,109,-74.12751,2.060724,0.0001815484
107.9590514,99.0000275971,19.1055486,0.0738203551,127.0646,99.0000000747,20.9462335,0.2822149276,198,176.6369910255,-0.1710715496,827.02673,899.2995,-7.2916384,0.03343199,-7.403019,0.033688586,-7.3403854,0.07374457,-7.3285522,0.04687044,-7.403019,0.033688586,82,-42.431904,1.0863017,0.9762662,198,176.6370013006,-0.1711000949,827.02673,899.2995,-6.516582,0.12542965,-6.905525,0.10523679,99,99,-6.5543723,0.19280683,-6.905525,0.10523679,46,-42.431904,1.0863017,0.24290079,198,176.6369994609,-0.1711018321,827.02673,899.2995,-7.187372,0.0625965,-7.317131,0.05872588,-6.5813355,0.28215322,-7.235162,0.09374838,-7.317131,0.05872588,66,-42.431904,1.0863017,0.1342505
1.680817,0.0512942758,17.699754,0.0220752035,19.380571,0.0463010596,18.615883,0.0345549208,199,176.6377197466,-0.1714174441,816.622,894.3534,-8.63584,0.016613271,-8.7123785,0.016684335,-8.74618,0.021820435,-8.689967,0.018968692,-8.689967,0.018968692,219,-80.80949,1.2997954,0.9172441,199,176.6377292165,-0.1714458159,816.622,894.3534,-8.517563,0.033616252,-8.607697,0.031945843,-8.684029,0.04614116,-8.61512,0.03904758,-8.61512,0.03904758,155,-80.80949,1.2997954,0.4419435,199,176.6377276917,-0.1714476071,816.622,894.3534,-8.807592,0.0238562,-8.868375,0.02311837,-8.911686,0.034047272,-8.871281,0.028267631,-8.871281,0.028267631,179,-80.80949,1.2997954,0.04983355
1.506708,0.0686541862,18.17049,0.0326398246,19.677198,0.0603989994,18.958029,0.0465789141,200,176.669517246,-0.1707937033,362.4867,902.9979,-8.219791,0.018084459,-8.265102,0.018103717,-8.275444,0.03246806,-8.258278,0.020235015,-8.258278,0.020235015,94,-16.050291,1.1473602,0.9814529,200,176.6694952534,-0.1708301294,362.4867,902.9979,-8.225693,0.031157257,-8.270667,0.030361393,-8.387402,0.06027651,-8.246916,0.03765791,-8.246916,0.03765791,91,-16.050291,1.1473602,0.9800692,200,176.6695057874,-0.1708282831,362.4867,902.9979,-8.4181,0.02431953,-8.45352,0.023883272,-8.56954,0.046203565,-8.518678,0.027159914,-8.518678,0.027159914,98,-16.050291,1.1473602,0.97562665
105.5904744,99.0020362475,21.4741256,0.6349538364,127.0646,99.0000000747,22.553395,1.2357367912,201,176.6324525207,-0.1707527101,891.8428,903.89075,-5.6302834,0.08967393,-5.941067,0.09014302,-4.9718084,0.63494503,-5.7603602,0.11983387,-5.7603602,0.11983387,28,43.953274,1.0914952,0.6970676,201,176.6324673817,-0.1707805112,891.8428,903.89075,-3.6794503,1.0534524,-6.875068,0.1105124,99,99,-3.37547,2.224833,-3.37547,2.224833,6,43.953274,1.0914952,0.38804337,201,176.6324637772,-0.170782612,891.8428,903.89075,-5.5472126,0.1739928,-5.907416,0.14966497,-4.974174,1.2357227,-6.1931047,0.15235823,-6.1931047,0.15235823,21,43.953274,1.0914952,0.59587264
106.90196,99.0001851634,20.16264,0.1914356411,127.0646,99.0000000747,126.527569,99.0000001759,202,176.6864716363,-0.170774676,120.34484,903.1287,-4.90703,0.13460146,-5.351372,0.1319801,-6.283294,0.19140643,-5.5295873,0.19061688,-5.5295873,0.19061688,17,21.749588,1.2138681,0.50530905,202,176.6864327939,-0.1708150851,120.34484,903.1287,-4.205355,0.51285124,-7.400973,0.05683954,99,99,99,99,99,99,6,21.749588,1.2138681,0.35452396,202,176.6864497913,-0.1708114188,120.34484,903.1287,-5.318983,0.16998404,-5.53522,0.15402916,99,99,-5.7010994,0.31279078,-5.7010994,0.31279078,15,21.749588,1.2138681,0.49746096
1.618666,140.0071427677,125.445934,99.0000000565,127.0646,99.0000000747,126.527569,99.0000001759,203,176.6254944689,-0.1709257497,991.21875,901.477,-5.1759825,0.116109565,-5.570354,0.11514742,99,99,-5.479997,0.14083903,-5.479997,0.14083903,20,-31.315681,1.4629025,0.62227184,203,176.6255162058,-0.1709517521,991.21875,901.477,99,99,99,99,99,99,99,99,99,99,5,-31.315681,1.4629025,0.42710313,203,176.6255099664,-0.1709546628,991.21875,901.477,99,99,99,99,99,99,99,99,99,99,2,-31.315681,1.4629025,0.34839582
