M_calibrated_K=MAG_APER_K+26.2715655±0.0033601851,M_calibrated_err_K,M_calibrated_J=MAG_APER_J+27.757166±0.0110146804,M_calibrated_err_J,M_calibrated_H=MAG_APER_H+27.384571±0.0790101107,M_calibrated_err_H,NUMBER_K,X_WORLD_K,Y_WORLD_K,X_IMAGE_K,Y_IMAGE_K,MAG_ISO_K,MAGERR_ISO_K,MAG_ISOCOR_K,MAGERR_ISOCOR_K,MAG_APER_K,MAGERR_APER_K,MAG_AUTO_K,MAGERR_AUTO_K,MAG_BEST_K,MAGERR_BEST_K,ISOAREA_IMAGE_K,THETA_IMAGE_K,ELONGATION_K,CLASS_STAR_K,NUMBER_J,X_WORLD_J,Y_WORLD_J,X_IMAGE_J,Y_IMAGE_J,MAG_ISO_J,MAGERR_ISO_J,MAG_ISOCOR_J,MAGERR_ISOCOR_J,MAG_APER_J,MAGERR_APER_J,MAG_AUTO_J,MAGERR_AUTO_J,MAG_BEST_J,MAGERR_BEST_J,ISOAREA_IMAGE_J,THETA_IMAGE_J,ELONGATION_J,CLASS_STAR_J,NUMBER_H,X_WORLD_H,Y_WORLD_H,X_IMAGE_H,Y_IMAGE_H,MAG_ISO_H,MAGERR_ISO_H,MAG_ISOCOR_H,MAGERR_ISOCOR_H,MAG_APER_H,MAGERR_APER_H,MAG_AUTO_H,MAGERR_AUTO_H,MAG_BEST_H,MAGERR_BEST_H,ISOAREA_IMAGE_H,THETA_IMAGE_H,ELONGATION_H,CLASS_STAR_H
21.0369249,0.4044165097,21.6059833,0.1856346177,19.5844115,0.1527961983,31,204.2872821478,32.1082350146,307.66858,6.8114367,-5.9256787,0.07707343,-6.2574925,0.077057905,-5.2346406,0.40440255,-5.8846936,0.11822081,-5.8846936,0.11822081,37,-55.548702,1.5469651,0.8924658,31,204.2872482223,32.1082547268,307.66858,6.8114367,-6.3392763,0.057480276,-6.5069647,0.05742871,-6.1511827,0.18530755,-6.1191654,0.101258926,-6.1191654,0.101258926,39,-55.548702,1.5469651,0.95533645,31,204.2872757831,32.1082433307,307.66858,6.8114367,-6.8807817,0.1002471,-6.95722,0.09477411,-7.8001595,0.13078257,-5.5290675,0.5386117,-5.5290675,0.5386117,33,-55.548702,1.5469651,0.9450725
19.2467495,0.0768601757,20.3514687,0.0588158018,18.684677,0.0963224702,32,204.2803851212,32.1081394243,390.96878,5.135226,-7.1657324,0.038587946,-7.352433,0.038941976,-7.024816,0.07678669,-7.0357175,0.05192024,-7.0357175,0.05192024,89,-20.075392,1.3405247,0.048393335,32,204.2803524719,32.1081578777,390.96878,5.135226,-7.39903,0.033429436,-7.529696,0.03339813,-7.4056973,0.057775214,-7.692367,0.031552654,-7.692367,0.031552654,68,-20.075392,1.3405247,0.95146793,32,204.2803777207,32.1081463054,390.96878,5.135226,-8.339741,0.040200822,-8.376615,0.03910366,-8.699894,0.055094652,-8.60321,0.039799742,-8.60321,0.039799742,58,-20.075392,1.3405247,0.9791004
23.4829143,3.939591133,21.131972,0.1247442154,19.105692,0.1175161874,33,204.284245309,32.1083333309,344.3541,8.074841,-4.1122684,0.179427,-4.460574,0.1789494,-2.7886512,3.9395897,-4.786989,0.15384124,-4.786989,0.15384124,9,14.847261,1.39669,0.4922876,33,204.2842119092,32.1083524634,344.3541,8.074841,99,99,99,99,-6.625194,0.124256976,99,99,99,99,3,14.847261,1.39669,0.57372206,33,204.2842384479,32.1083410368,344.3541,8.074841,99,99,99,99,-8.278879,0.08699113,-4.1760745,0.8587522,-4.1760745,0.8587522,3,14.847261,1.39669,0.5579746
21.1111035,0.4229277086,126.757166,99.0000006127,19.8521747,0.1814058252,34,204.2882414765,32.1081688599,296.0778,5.912082,-5.5746694,0.08500897,-5.81903,0.08570163,-5.160462,0.42291436,-5.40686,0.16439568,-5.40686,0.16439568,28,14.529453,1.2936773,0.79182357,34,204.288207394,32.1081887616,296.0778,5.912082,99,99,99,99,99,99,-4.481092,0.39828518,-4.481092,0.39828518,12,14.529453,1.2936773,0.7197679,34,204.2882352787,32.1081773633,296.0778,5.912082,-6.885586,0.07948699,-6.9238214,0.077238835,-7.5323963,0.16329567,-7.8951254,0.056777716,-7.8951254,0.056777716,21,14.529453,1.2936773,0.8621231
19.1835132,0.0863507326,21.4689465,0.1877695924,22.044123,1.4426908504,35,204.2543856272,32.1099402128,705.092,29.681051,-6.4686847,0.057187863,-6.7314887,0.057591803,-7.0880523,0.08628533,-6.9833894,0.08687129,-6.7314887,0.057591803,69,42.045296,1.1242517,0.16909285,35,204.2543572324,32.109953529,705.092,29.681051,-6.3882303,0.06383136,-6.6897783,0.06313069,-6.2882195,0.18744625,-6.6969805,0.11842341,-6.6897783,0.06313069,57,42.045296,1.1242517,0.6307234,35,204.2543737027,32.1099420169,705.092,29.681051,-6.9197726,0.11582581,-7.048915,0.10584923,-5.340448,1.4405257,-6.4526024,0.47217932,-7.048915,0.10584923,37,42.045296,1.1242517,0.777588
125.2715655,99.000000057,22.0745564,0.263770529,126.384571,99.0000315283,36,204.293000178,32.1080283959,238.5924,4.1288137,-4.786112,0.12513073,-5.0593696,0.12591729,99,99,-4.99156,0.15669268,-4.99156,0.15669268,11,-67.45723,1.7254117,0.64619553,36,204.2929652683,32.1080492037,238.5924,4.1288137,99,99,99,99,-5.6826096,0.26354045,99,99,99,99,4,-67.45723,1.7254117,0.3942149,36,204.2929947542,32.1080378575,238.5924,4.1288137,99,99,99,99,99,99,99,99,99,99,7,-67.45723,1.7254117,0.5971656
19.8525119,0.1260487656,24.6370777,2.7138483527,19.598037,0.1442953766,37,204.3114163568,32.1079276517,16.147615,3.566312,-5.938272,0.07835528,-6.308536,0.077857696,-6.4190536,0.12600397,-6.500927,0.113575205,-6.308536,0.077857696,35,-0.57181716,2.64832,0.8405226,37,204.3113781322,32.1079518859,16.147615,3.566312,-2.551414,1.6834258,-5.7470317,0.17528194,-3.1200883,2.713826,-6.2151732,0.154871,-5.7470317,0.17528194,0,-0.57181716,2.64832,0.019329147,37,204.3114138018,32.1079408898,16.147615,3.566312,99,99,99,99,-7.786534,0.1207417,-7.410315,0.16501804,99,99,0,-0.57181716,2.64832,0.019272702
20.4898611,0.174694489,25.9687018,7.1382378981,126.384571,99.0000315283,38,204.3125084824,32.1079200491,2.9559748,3.5109308,-5.596812,0.08259219,-5.8205338,0.08332938,-5.7817044,0.17466217,-5.644206,0.09884636,-5.8205338,0.08332938,22,33.824955,1.3890042,0.6464327,38,204.3124700616,32.1079444868,2.9559748,3.5109308,99,99,99,99,-1.7884642,7.1382294,99,99,99,99,0,33.824955,1.3890042,0.019272702,38,204.312506098,32.1079335109,2.9559748,3.5109308,99,99,99,99,99,99,99,99,99,99,0,33.824955,1.3890042,0.019272702
125.2715655,99.000000057,126.757166,99.0000006127,20.401898,0.2605263456,39,204.224785152,32.1082353252,1062.5353,4.173026,-4.2535295,0.18567188,-4.8333015,0.17420171,99,99,-5.0087414,0.14700092,-5.0087414,0.14700092,7,70.1469,1.3803725,0.67287433,39,204.2247625714,32.108243476,1062.5353,4.173026,99,99,99,99,99,99,99,99,99,99,0,70.1469,1.3803725,0.019272702,39,204.2247691572,32.1082307696,1062.5353,4.173026,-3.536089,1.1309292,-6.7317066,0.11994477,-6.982673,0.24825668,-4.5809097,0.69994897,-4.5809097,0.69994897,0,70.1469,1.3803725,0.3291945
19.7986755,0.1174782899,126.757166,99.0000006127,126.384571,99.0000315283,40,204.3125205839,32.1089789247,2.870588,18.61053,-6.094631,0.06802207,-6.358985,0.0684952,-6.47289,0.117430225,-6.134768,0.10874479,-6.358985,0.0684952,38,73.940216,1.9123327,0.91454667,40,204.3124818878,32.1090031722,2.870588,18.61053,99,99,99,99,99,99,99,99,99,99,17,73.940216,1.9123327,0.63728195,40,204.3125178976,32.108992552,2.870588,18.61053,99,99,99,99,99,99,99,99,99,99,0,73.940216,1.9123327,0.019272702
125.2715655,99.000000057,126.757166,99.0000006127,18.852073,0.1006676365,41,204.3079102791,32.1079833207,58.498825,4.1907897,-4.239714,0.18784726,-4.836433,0.17515396,99,99,-5.274655,0.13554303,-5.274655,0.13554303,9,37.387707,2.9195564,0.65594244,41,204.3078726761,32.1080068958,58.498825,4.1907897,-4.1952057,0.20449293,-4.8513308,0.18269685,99,99,99,99,99,99,8,37.387707,2.9195564,0.71082324,41,204.3079071674,32.1079958454,58.498825,4.1907897,-4.3174396,0.5532445,-4.8266506,0.42364094,-8.532498,0.06238089,-5.981466,0.22997104,-5.981466,0.22997104,0,37.387707,2.9195564,0.3467215
125.2715655,99.000000057,21.5238095,0.1595990212,126.384571,99.0000315283,42,204.2284113438,32.1082127076,1018.73535,3.9918933,-4.5790863,0.13079044,-4.7935123,0.13198398,99,99,-5.1966705,0.11742627,-5.1966705,0.11742627,10,-0.10266446,1.5292251,0.60659045,42,204.2283881105,32.1082215332,1018.73535,3.9918933,99,99,99,99,-6.2333565,0.15921848,99,99,99,99,2,-0.10266446,1.5292251,0.35767603,42,204.228395914,32.1082088955,1018.73535,3.9918933,-0.97219026,10.769507,-4.167808,1.1188394,99,99,99,99,99,99,5,-0.10266446,1.5292251,0.65501964
20.9116405,0.3281573039,20.922371,0.0920215093,19.335751,0.1234060749,43,204.235980874,32.1081552857,927.3044,3.4729638,-4.1881475,0.18564984,-4.6817913,0.17914748,-5.359925,0.3281401,-4.994083,0.13934901,-4.994083,0.13934901,9,-21.10501,1.0150257,0.5352248,43,204.235956281,32.1081655218,927.3044,3.4729638,-4.0331726,0.22181675,-4.7142205,0.19608419,-6.834795,0.09135992,-4.871265,0.16246554,-4.871265,0.16246554,9,-21.10501,1.0150257,0.65353954,43,204.2359666265,32.108153024,927.3044,3.4729638,-4.652727,0.3819243,-4.8695364,0.33262786,-8.04882,0.09479695,-6.679871,0.09664523,-6.679871,0.09664523,5,-21.10501,1.0150257,0.7844975
125.2715655,99.000000057,19.9663793,0.0400780795,20.323141,0.2401644242,44,204.2299866276,32.108108333,999.7035,2.5654404,-4.629653,0.1422853,-4.9889855,0.14165129,99,99,-5.203409,0.124494225,-5.203409,0.124494225,11,-13.656327,1.4149321,0.6863513,44,204.2299631352,32.108117469,999.7035,2.5654404,-4.8279705,0.12629423,-5.082607,0.12558487,-7.7907867,0.03853478,-6.326613,0.05208751,-6.326613,0.05208751,12,-13.656327,1.4149321,0.72282296,44,204.2299714704,32.1081048294,999.7035,2.5654404,-4.2647686,0.61512023,-5.0118876,0.42219532,-7.06143,0.22679584,-6.678504,0.104013674,-6.678504,0.104013674,9,-13.656327,1.4149321,0.6864409
125.2715655,99.000000057,126.757166,99.0000006127,126.384571,99.0000315283,45,204.304316541,32.1078704534,101.8993,2.4092257,-4.7231045,0.12885807,-4.996803,0.1296635,99,99,-5.0360327,0.17176947,-5.0360327,0.17176947,13,16.995316,1.222471,0.55616087,45,204.304279619,32.1078933841,101.8993,2.4092257,99,99,99,99,99,99,-3.8156254,0.5395081,-3.8156254,0.5395081,3,16.995316,1.222471,0.4299984,45,204.3043129075,32.1078822209,101.8993,2.4092257,99,99,99,99,99,99,99,99,99,99,4,16.995316,1.222471,0.6353114
17.9875275,0.0304706071,19.9800225,0.0505172089,19.4496116,0.1543964527,46,204.2942731146,32.1113518095,223.40002,51.57817,-8.158035,0.022236299,-8.278038,0.022373622,-8.284038,0.030284766,-8.260409,0.028427046,-8.278038,0.022373622,209,37.736305,1.3124543,0.055195257,46,204.2942371168,32.1113722491,223.40002,51.57817,-7.6496353,0.034767974,-7.9157777,0.034533426,-7.7771435,0.049301777,-7.834165,0.042891897,-7.9157777,0.034533426,169,37.736305,1.3124543,0.014248414,46,204.2942669333,32.1113620452,223.40002,51.57817,-8.406049,0.05123152,-8.490348,0.048176482,-7.9349594,0.13264866,-8.152438,0.098501205,-8.490348,0.048176482,133,37.736305,1.3124543,0.31541964
20.8024722,0.3744733259,126.757166,99.0000006127,19.179867,0.1303309416,47,204.225323361,32.110043049,1056.1174,29.97119,-7.2548256,0.03575704,-7.413171,0.03605757,-5.4690933,0.37445825,-6.585971,0.10304296,-7.413171,0.03605757,80,-1.9397656,3.063108,0.85953474,47,204.2253002166,32.1100509709,1056.1174,29.97119,99,99,99,99,99,99,99,99,99,99,16,-1.9397656,3.063108,0.72693914,47,204.22530693,32.1100388828,1056.1174,29.97119,-7.9309163,0.057359956,-7.9916196,0.05482854,-8.204704,0.10365113,-7.1249075,0.20956132,-7.9916196,0.05482854,68,-1.9397656,3.063108,0.9779596
19.4339625,0.1080260125,20.7870084,0.1016901934,21.368731,0.7773394858,48,204.2839221722,32.1116260688,348.43362,55.01292,-6.33972,0.0679264,-6.7974086,0.06620257,-6.837603,0.10797374,-6.7416873,0.10665591,-6.7416873,0.10665591,64,67.527824,1.4218414,0.10965911,48,204.2838879819,32.1116445432,348.43362,55.01292,-5.636447,0.13032365,-8.832065,0.01672141,-6.9701576,0.1010919,-6.8951054,0.098010235,-6.8951054,0.098010235,43,67.527824,1.4218414,0.09707794,48,204.2839143163,32.1116342154,348.43362,55.01292,-5.8930535,0.3199132,-7.196783,0.15816084,-6.01584,0.7733137,-4.7911124,2.152897,-4.7911124,2.152897,30,67.527824,1.4218414,0.46403417
18.728427,0.0576520416,19.678178,0.0394577963,18.908784,0.1130724564,49,204.2903045864,32.1106080497,271.29147,40.788605,-7.470634,0.030930905,-7.598491,0.031139111,-7.5431385,0.057554036,-7.5528975,0.03703693,-7.5528975,0.03703693,114,-33.66294,1.033152,0.7087672,49,204.2902695005,32.11062789,271.29147,40.788605,-8.008712,0.02135299,-8.069095,0.021305034,-8.078988,0.03788924,-8.174718,0.02337743,-8.174718,0.02337743,124,-33.66294,1.033152,0.5096752,49,204.2902980067,32.1106173536,271.29147,40.788605,-8.440334,0.037667107,-8.475292,0.03669227,-8.475787,0.08088747,-8.555281,0.046322923,-8.555281,0.046322923,81,-33.66294,1.033152,0.9803355
125.2715655,99.000000057,126.757166,99.0000006127,22.116321,1.5409125502,50,204.2271763583,32.1095738028,1033.7148,23.352137,-5.152471,0.10534161,-5.4212756,0.10604018,99,99,-5.200094,0.1628842,-5.200094,0.1628842,19,-58.995823,1.1154716,0.60520625,50,204.2271529984,32.1095821527,1033.7148,23.352137,99,99,99,99,99,99,99,99,99,99,6,-58.995823,1.1154716,0.39289257,50,204.2271603474,32.109569946,1033.7148,23.352137,-5.7736664,0.18320608,-5.876477,0.17019543,-5.26825,1.5388856,-7.2445793,0.08341683,-7.2445793,0.08341683,14,-58.995823,1.1154716,0.74009794
125.2715655,99.000000057,126.757166,99.0000006127,19.70769,0.1530981585,51,204.2240119715,32.1104918942,1071.9772,36.32066,-6.5443935,0.04783364,-6.6780386,0.048173763,99,99,-6.291829,0.07612053,-6.6780386,0.048173763,40,40.681156,1.4694415,0.9624215,51,204.2239889496,32.110499492,1071.9772,36.32066,99,99,99,99,99,99,99,99,99,99,8,40.681156,1.4694415,0.6803205,51,204.2239952097,32.1104875269,1071.9772,36.32066,-6.0823607,0.21152036,-6.3607574,0.17886998,-7.676881,0.13113523,-4.3238645,1.4756068,-6.3607574,0.17886998,26,40.681156,1.4694415,0.95780784
19.8968795,0.164104265,21.6944896,0.2303710619,126.384571,99.0000315283,52,204.2610625468,32.110357629,624.4678,35.91681,-5.307381,0.11624763,-5.9441934,0.10672866,-6.374686,0.16406986,-5.901352,0.16990826,-5.901352,0.16990826,30,85.63879,1.4286394,0.7029734,52,204.2610328323,32.1103721046,624.4678,35.91681,-5.9263473,0.07276557,-6.132802,0.07260637,-6.0626764,0.23010759,-6.100063,0.14988495,-6.100063,0.14988495,37,85.63879,1.4286394,0.87150234,52,204.2610515314,32.1103608726,624.4678,35.91681,-6.2054653,0.16275269,-6.3395457,0.14829397,99,99,-4.0867047,3.0381296,-4.0867047,3.0381296,18,85.63879,1.4286394,0.62505156
20.2024605,0.2165727087,126.757166,99.0000006127,20.7481107,0.4440590471,53,204.251695233,32.1777173665,740.9318,996.0366,-5.062821,0.123555705,-5.5453606,0.11960912,-6.069105,0.21654664,-5.5157595,0.14453386,-5.5157595,0.14453386,20,-42.67103,1.705215,0.5561279,53,204.2516498367,32.1777178733,740.9318,996.0366,-4.620043,0.18906997,-6.0260305,0.10862527,99,99,-5.1245246,0.21551861,-5.1245246,0.21551861,17,-42.67103,1.705215,0.5228793,53,204.251663421,32.177729061,740.9318,996.0366,-4.6940155,0.54305816,-5.815355,0.30213287,-6.6364603,0.4369735,-2.6298704,6.772728,-2.6298704,6.772728,9,-42.67103,1.705215,0.46505615
125.2715655,99.000000057,126.757166,99.0000006127,18.911255,0.1026517545,54,204.229140642,32.180020777,1013.2557,1027.9686,-5.5932307,0.08003897,-5.784731,0.08077726,99,99,-5.1877065,0.15772016,-5.784731,0.08077726,22,56.25833,1.1624297,0.82766455,54,204.2290987479,32.1800166933,1013.2557,1027.9686,99,99,99,99,99,99,99,99,99,99,8,56.25833,1.1624297,0.4327089,54,204.229104689,32.1800281806,1013.2557,1027.9686,-6.4695635,0.10869303,-6.524356,0.10433801,-8.473316,0.06553461,-6.849243,0.11374446,-6.524356,0.10433801,19,56.25833,1.1624297,0.57535225
125.2715655,99.000000057,126.757166,99.0000006127,18.857077,0.1084880874,55,204.229108122,32.1794729127,1013.62274,1020.1551,-6.3697495,0.052505124,-6.5116353,0.052904297,99,99,-6.339744,0.075917155,-6.339744,0.075917155,36,-38.673393,1.6901529,0.92069674,55,204.2290663753,32.1794689225,1013.62274,1020.1551,99,99,99,99,99,99,99,99,99,99,11,-38.673393,1.6901529,0.4367422,55,204.2290723216,32.1794802252,1013.62274,1020.1551,-6.2096863,0.17738663,-6.3911366,0.15735279,-8.527494,0.07434425,-6.857743,0.15118326,-6.857743,0.15118326,26,-38.673393,1.6901529,0.666459
23.3102592,3.5016293122,21.5688306,0.1923264985,23.0525426,3.4050355948,56,204.2750555136,32.1794630902,459.08243,1021.93604,-5.8130054,0.07166392,-5.9963174,0.07231788,-2.9613063,3.5016277,-4.955477,0.22181176,-5.9963174,0.07231788,21,0.77450573,1.3566287,0.8682164,56,204.2750054245,32.1794676022,459.08243,1021.93604,99,99,99,99,-6.1883354,0.19201083,-1.3956305,6.0356965,99,99,7,0.77450573,1.3566287,0.37474698,56,204.275026804,32.1794798652,459.08243,1021.93604,-3.000258,2.8079233,-6.1958756,0.2920667,-4.3320284,3.4041188,99,99,-6.1958756,0.2920667,8,0.77450573,1.3566287,0.35258976
19.2159695,0.0866584851,21.03288,0.1234895296,126.384571,99.0000315283,57,204.2762039296,32.1792769995,445.2124,1019.3335,-7.2427473,0.039646275,-7.4934783,0.03995611,-7.055596,0.086593315,-7.117739,0.09372318,-7.4934783,0.03995611,114,-20.887081,2.0148656,0.9112995,57,204.27615368,32.1792817577,445.2124,1019.3335,-6.0831614,0.11150107,-9.278779,0.013833379,-6.724286,0.12299732,-6.9641824,0.1135676,-9.278779,0.013833379,71,-20.887081,2.0148656,0.059792288,57,204.2761754507,32.1792939823,445.2124,1019.3335,-6.2788506,0.29068482,-9.305882,0.036082126,99,99,99,99,-9.305882,0.036082126,50,-20.887081,2.0148656,0.18919373
20.770896,0.3390678102,126.757166,99.0000006127,126.384571,99.0000315283,58,204.2779988647,32.1794656762,423.55927,1022.104,-6.6566796,0.054111835,-6.962084,0.05428317,-5.5006695,0.33905116,-6.177698,0.15250404,-6.177698,0.15250404,66,27.640965,3.456707,0.9752505,58,204.2779482405,32.1794707323,423.55927,1022.104,99,99,99,99,99,99,99,99,99,99,25,27.640965,3.456707,0.63529015,58,204.2779706086,32.1794830577,423.55927,1022.104,99,99,99,99,99,99,99,99,99,99,19,27.640965,3.456707,0.42502674
16.7372915,0.011257546,17.215935,0.0123090651,16.7090215,0.0797478854,59,204.273412849,32.1793888446,478.9039,1020.80457,-9.527119,0.009682833,-9.571617,0.009679456,-9.534274,0.0107443705,-9.52642,0.01040359,-9.52642,0.01040359,349,0.14344482,1.1601967,0.056583162,59,204.2733630773,32.1793930661,478.9039,1020.80457,-10.506877,0.0052298675,-10.5210705,0.005220165,-10.541231,0.0054945336,-10.532069,0.005389741,-10.532069,0.005389741,397,0.14344482,1.1601967,0.7721899,59,204.2733839073,32.1794052698,478.9039,1020.80457,-10.65954,0.009314869,-10.671579,0.009235605,-10.6755495,0.010822552,-10.678279,0.010220678,-10.678279,0.010220678,260,0.14344482,1.1601967,0.983132
125.2715655,99.000000057,126.757166,99.0000006127,20.6279387,0.3361162717,60,204.23508155,32.1799183416,941.5503,1026.743,-5.5173836,0.0797673,-5.677402,0.080443114,99,99,-4.920608,0.20973384,-5.677402,0.080443114,20,-87.19923,2.075433,0.744083,60,204.2350386031,32.1799153754,941.5503,1026.743,-2.827714,0.8606332,-6.0233316,0.09139478,99,99,99,99,-6.0233316,0.09139478,7,-87.19923,2.075433,0.43252945,60,204.2350465426,32.1799269532,941.5503,1026.743,99,99,99,99,-6.7566323,0.32669795,-4.2115335,1.3367507,99,99,7,-87.19923,2.075433,0.42259264
125.2715655,99.000000057,23.4520594,1.1071600916,20.137345,0.2524050981,61,204.2352501807,32.1794600376,939.49347,1020.2146,-5.6242275,0.07237681,-5.7519817,0.072863504,99,99,-1.505285,4.7018657,-5.7519817,0.072863504,16,82.84833,1.4964498,0.7925416,61,204.2352073215,32.1794571858,939.49347,1020.2146,99,99,99,99,-4.3051066,1.1071053,99,99,99,99,4,82.84833,1.4964498,0.36333987,61,204.2352153311,32.1794686133,939.49347,1020.2146,-2.103139,5.2713447,-5.2987566,0.5478238,-7.247226,0.23972012,-4.2140036,1.3337188,-5.2987566,0.5478238,7,82.84833,1.4964498,0.36087784
19.9923805,0.1616136654,22.568619,0.4612564626,20.687272,0.3804197537,62,204.2413958107,32.1796906024,865.33276,1023.74976,-6.9844027,0.039950132,-7.132942,0.040268004,-6.279185,0.16157873,-6.5867243,0.07891265,-6.5867243,0.07891265,71,-65.80346,1.7332672,0.98230636,62,204.2413517755,32.1796888456,865.33276,1023.74976,-4.4274073,0.37996992,-7.623025,0.040691186,-5.188547,0.46112493,-5.787776,0.16864215,-5.787776,0.16864215,28,-65.80346,1.7332672,0.5335671,62,204.2413618427,32.1797004796,865.33276,1023.74976,-5.4922686,0.4571498,-8.687886,0.048504565,-6.697299,0.37212443,-6.668266,0.23876217,-6.668266,0.23876217,30,-65.80346,1.7332672,0.6963184
20.0270391,0.1384210504,126.757166,99.0000006127,126.384571,99.0000315283,63,204.3123231334,32.1797439823,9.315609,1027.6735,-6.8464212,0.04488962,-7.0368533,0.045303285,-6.2445264,0.13838026,-6.4692054,0.08982122,-7.0368533,0.045303285,64,2.4164538,2.5358803,0.9153689,63,204.3122662072,32.1797553401,9.315609,1027.6735,99,99,99,99,99,99,99,99,99,99,31,2.4164538,2.5358803,0.80709136,63,204.3123000963,32.1797684749,9.315609,1027.6735,99,99,99,99,99,99,99,99,99,99,38,2.4164538,2.5358803,0.9430063
125.2715655,99.000000057,126.757166,99.0000006127,126.384571,99.0000315283,64,204.2654692774,32.1798493697,574.7986,1027.0238,-4.813371,0.13239326,-5.1957617,0.13125679,99,99,-4.9630423,0.18575941,-5.1957617,0.13125679,16,4.3987327,1.5623931,0.5213633,64,204.2654208291,32.1798520378,574.7986,1027.0238,99,99,99,99,99,99,99,99,99,99,2,4.3987327,1.5623931,0.35968626,64,204.2654389775,32.17986423,574.7986,1027.0238,99,99,99,99,99,99,99,99,99,99,4,4.3987327,1.5623931,0.3714695
20.109171,0.1841618372,126.757166,99.0000006127,126.384571,99.0000315283,65,204.2650796696,32.1795351604,579.4847,1022.5265,-5.9309225,0.06008967,-6.034306,0.060381707,-6.1623945,0.18413118,-4.8874993,0.20945731,-6.034306,0.060381707,23,-82.111404,1.3358957,0.8741824,65,204.2650313732,32.1795378135,579.4847,1022.5265,0.025852147,12.413519,-3.1697655,1.289387,99,99,99,99,-3.1697655,1.289387,5,-82.111404,1.3358957,0.40958625,65,204.2650493999,32.179549892,579.4847,1022.5265,99,99,99,99,99,99,99,99,99,99,3,-82.111404,1.3358957,0.48577112
20.8981782,0.3823250963,23.5418354,1.168999693,126.384571,99.0000315283,66,204.2927225645,32.1794042221,245.8555,1021.89825,-6.4602213,0.055686366,-6.687603,0.0561776,-5.3733873,0.38231033,-6.0647483,0.12286911,-6.0647483,0.12286911,47,49.38312,1.4595431,0.9580122,66,204.2926692833,32.179412014,245.8555,1021.89825,99,99,99,99,-4.2153306,1.1689478,99,99,99,99,19,49.38312,1.4595431,0.4225134,66,204.2926965987,32.1794246263,245.8555,1021.89825,99,99,99,99,99,99,99,99,99,99,13,49.38312,1.4595431,0.4887066
18.970286,0.069157979,21.9763924,0.2878899882,20.1392874,0.2539509271,67,204.2589463874,32.1793708543,653.499,1019.92035,-6.8860908,0.04979961,-7.22701,0.0497236,-7.3012795,0.0690763,-7.7225933,0.0646022,-7.22701,0.0497236,60,-40.84795,2.3466713,0.9705113,67,204.2588992472,32.1793724024,653.499,1019.92035,-5.6306176,0.15429045,-8.826236,0.018007366,-5.7807736,0.2876792,-6.042654,0.31345662,-8.826236,0.018007366,32,-40.84795,2.3466713,0.58593446,67,204.2589152186,32.1793842973,653.499,1019.92035,-6.2528114,0.27448034,-7.678476,0.12480287,-7.2452836,0.24134721,-7.101887,0.38243166,-7.678476,0.12480287,27,-40.84795,2.3466713,0.5757392
19.2754465,0.0905441664,126.757166,99.0000006127,19.9348945,0.2147202564,68,204.2820798207,32.1793071065,374.2977,1020.0263,-7.145687,0.042606153,-7.431357,0.04282816,-6.996119,0.090481795,-7.033338,0.08404653,-7.431357,0.04282816,101,-57.65048,1.300686,0.9127862,68,204.2820284965,32.1793129465,374.2977,1020.0263,-1.5239005,7.0379195,-4.719518,0.73099405,99,99,99,99,-4.719518,0.73099405,39,-57.65048,1.300686,0.20655121,68,204.28205224,32.179325304,374.2977,1020.0263,-5.697297,0.4910378,-8.892915,0.05156746,-7.4496765,0.19965518,-7.293423,0.22077271,-8.892915,0.05156746,39,-57.65048,1.300686,0.17553642
125.2715655,99.000000057,21.996976,0.2907576877,22.22653,1.6328373999,69,204.2811534881,32.1793440729,385.4796,1020.51166,-5.88305,0.06973053,-6.070629,0.07037104,99,99,-5.24998,0.1874751,-6.070629,0.07037104,29,77.95902,1.0238374,0.94283134,69,204.2811023226,32.1793497348,385.4796,1020.51166,-4.463028,0.24335574,-7.6586456,0.029580317,-5.76019,0.29054898,-4.276422,0.47565377,-7.6586456,0.029580317,14,77.95902,1.0238374,0.48755115,69,204.2811257538,32.1793620853,385.4796,1020.51166,99,99,99,99,-5.158041,1.6309247,-4.4020042,1.3615134,99,99,9,77.95902,1.0238374,0.4062888
125.2715655,99.000000057,22.457547,0.4436188937,126.384571,99.0000315283,70,204.2807136627,32.1793360424,390.78745,1020.3773,-5.950479,0.06367418,-6.092223,0.06415776,99,99,-5.6401634,0.12239875,-6.092223,0.06415776,28,-46.488,1.0468477,0.9300066,70,204.2806625791,32.1793416244,390.78745,1020.3773,-2.1444058,1.8829476,-5.3400235,0.19623162,-5.299619,0.44348213,-4.2022886,0.4659992,-5.3400235,0.19623162,7,-46.488,1.0468477,0.36210796,70,204.2806858628,32.179353963,390.78745,1020.3773,99,99,99,99,99,99,99,99,99,99,5,-46.488,1.0468477,0.35622332
